,contour,moments,area_pixels,area_Hm^2
92,"[[[1882  289]]

 [[1877  284]]

 [[1873  284]]

 [[1859  278]]

 [[1842  290]]

 [[1827  295]]

 [[1824  298]]

 [[1818  298]]

 [[1816  301]]

 [[1812  303]]

 [[1787  303]]

 [[1777  299]]

 [[1772  300]]

 [[1757  326]]

 [[1759  344]]

 [[1764  353]]

 [[1772  361]]

 [[1777  363]]

 [[1781  356]]

 [[1791  347]]

 [[1816  334]]

 [[1836  321]]

 [[1844  318]]

 [[1854  310]]

 [[1862  307]]

 [[1886  309]]

 [[1888  307]]

 [[1888  303]]]","[1812, 316]",4510.0,823.6540287822338
93,"[[[1741  276]]

 [[1740  281]]

 [[1738  283]]

 [[1738  292]]

 [[1743  300]]

 [[1743  305]]

 [[1746  307]]

 [[1749  315]]

 [[1752  316]]

 [[1760  308]]

 [[1768  295]]

 [[1770  288]]

 [[1766  285]]

 [[1759  283]]

 [[1751  277]]]","[1752, 293]",787.0,143.72854116443858
94,"[[[1883  198]]

 [[1863  183]]

 [[1849  197]]

 [[1846  197]]

 [[1834  183]]

 [[1834  180]]

 [[1828  179]]

 [[1819  186]]

 [[1814  196]]

 [[1800  211]]

 [[1791  216]]

 [[1791  218]]

 [[1788  221]]

 [[1782  223]]

 [[1770  237]]

 [[1766  237]]

 [[1763  235]]

 [[1757  235]]

 [[1754  237]]

 [[1753  261]]

 [[1758  262]]

 [[1761  266]]

 [[1766  268]]

 [[1771  275]]

 [[1778  281]]

 [[1816  281]]

 [[1826  277]]

 [[1829  274]]

 [[1836  272]]

 [[1852  262]]

 [[1872  238]]

 [[1875  229]]

 [[1880  224]]

 [[1884  213]]

 [[1882  208]]

 [[1884  201]]]","[1821, 234]",8151.5,1488.6953027978668
95,"[[[1977   87]]

 [[1972   82]]

 [[1962   83]]

 [[1956   90]]

 [[1953   90]]

 [[1948   94]]

 [[1946   99]]

 [[1948  106]]

 [[1950  108]]

 [[1957  109]]

 [[1961  108]]

 [[1967  102]]

 [[1974  100]]

 [[1978   93]]]","[1962, 95]",556.0,101.54138359266564
96,"[[[2172  578]]

 [[2172  581]]

 [[2177  589]]

 [[2179  596]]

 [[2185  603]]

 [[2186  607]]

 [[2192  611]]

 [[2199  609]]

 [[2221  609]]

 [[2224  606]]

 [[2235  601]]

 [[2238  589]]

 [[2242  581]]

 [[2241  578]]

 [[2233  578]]

 [[2230  573]]

 [[2215  575]]

 [[2203  571]]

 [[2191  571]]

 [[2188  569]]

 [[2190  566]]

 [[2182  568]]]","[2205, 589]",2111.0,385.52852655416757
97,"[[[2186  497]]

 [[2173  504]]

 [[2146  534]]

 [[2150  556]]

 [[2155  564]]

 [[2163  570]]

 [[2168  569]]

 [[2172  556]]

 [[2180  549]]

 [[2201  549]]

 [[2207  551]]

 [[2208  549]]

 [[2207  541]]

 [[2193  539]]

 [[2185  535]]

 [[2178  527]]

 [[2177  519]]

 [[2180  511]]

 [[2187  501]]]","[2170, 537]",1840.0,336.0362334721309
98,"[[[2015  456]]

 [[2015  466]]

 [[2021  476]]

 [[2021  488]]

 [[2028  496]]

 [[2036  509]]

 [[2040  520]]

 [[2040  523]]

 [[2031  533]]

 [[2031  547]]

 [[2033  549]]

 [[2038  549]]

 [[2056  558]]

 [[2065  568]]

 [[2064  580]]

 [[2071  597]]

 [[2077  604]]

 [[2089  597]]

 [[2098  594]]

 [[2105  585]]

 [[2107  575]]

 [[2111  566]]

 [[2118  558]]

 [[2130  549]]

 [[2129  541]]

 [[2120  536]]

 [[2115  531]]

 [[2101  529]]

 [[2096  525]]

 [[2087  527]]

 [[2073  523]]

 [[2062  514]]

 [[2062  511]]

 [[2064  509]]

 [[2067  509]]

 [[2071  505]]

 [[2071  498]]

 [[2048  479]]

 [[2037  467]]

 [[2033  466]]

 [[2023  458]]]","[2069, 536]",6418.5,1172.2003068156914
99,"[[[1903  466]]

 [[1902  471]]

 [[1921  468]]

 [[1923  465]]

 [[1930  463]]

 [[1970  462]]

 [[1984  470]]

 [[1999  485]]

 [[2001  491]]

 [[2007  500]]

 [[2010  509]]

 [[2009  522]]

 [[1999  538]]

 [[1989  568]]

 [[1992  599]]

 [[1990  613]]

 [[1979  630]]

 [[1963  645]]

 [[1954  657]]

 [[1957  658]]

 [[1965  656]]

 [[1968  657]]

 [[1971  661]]

 [[1986  666]]

 [[1990  666]]

 [[1993  664]]

 [[1997  655]]

 [[2004  647]]

 [[2005  643]]

 [[2005  630]]

 [[2008  606]]

 [[2014  584]]

 [[2014  578]]

 [[2023  551]]

 [[2022  527]]

 [[2025  516]]

 [[2014  501]]

 [[2014  498]]

 [[2012  497]]

 [[2004  483]]

 [[2003  478]]

 [[2000  475]]

 [[1996  467]]

 [[1995  461]]

 [[1991  455]]

 [[1979  455]]

 [[1970  452]]

 [[1962  452]]

 [[1957  454]]

 [[1951  453]]

 [[1940  458]]

 [[1937  458]]

 [[1931  462]]

 [[1925  460]]

 [[1917  465]]]","[1992, 567]",4866.5,888.7610490174592
100,"[[[2119  119]]

 [[2116  119]]

 [[2106  126]]

 [[2100  125]]

 [[2097  134]]

 [[2092  138]]

 [[2084  140]]

 [[2073  140]]

 [[2071  137]]

 [[2067  137]]

 [[2066  139]]

 [[2063  139]]

 [[2063  144]]

 [[2056  149]]

 [[2043  150]]

 [[2037  148]]

 [[2034  153]]

 [[2035  159]]

 [[2039  165]]

 [[2039  172]]

 [[2036  184]]

 [[2042  185]]

 [[2063  165]]

 [[2084  150]]

 [[2090  149]]

 [[2098  145]]

 [[2110  145]]

 [[2119  140]]

 [[2123  136]]

 [[2123  129]]]","[2074, 149]",1761.0,321.60859083936003
101,"[[[2194   96]]

 [[2190   90]]

 [[2184   88]]

 [[2161   88]]

 [[2156   91]]

 [[2155  101]]

 [[2158  105]]

 [[2164  108]]

 [[2187  108]]

 [[2192  105]]

 [[2194  101]]]","[2174, 97]",697.0,127.29198626634523
102,"[[[2055   18]]

 [[2055   30]]

 [[2060   35]]

 [[2063   41]]

 [[2073   41]]

 [[2082   48]]

 [[2085   48]]

 [[2089   45]]

 [[2089   31]]

 [[2086   27]]

 [[2083   27]]

 [[2082   24]]

 [[2076   21]]

 [[2071   21]]

 [[2063   17]]]","[2072, 31]",691.5,126.28753013368397
103,"[[[2433  323]]

 [[2425  323]]

 [[2412  327]]

 [[2401  327]]

 [[2396  330]]

 [[2379  328]]

 [[2367  341]]

 [[2362  353]]

 [[2371  359]]

 [[2388  360]]

 [[2408  366]]

 [[2411  369]]

 [[2414  369]]

 [[2419  374]]

 [[2421  382]]

 [[2433  382]]

 [[2432  367]]

 [[2425  356]]

 [[2425  348]]

 [[2432  332]]]","[2402, 348]",2394.5,437.3036744831616
104,"[[[2279  315]]

 [[2269  315]]

 [[2261  322]]

 [[2259  328]]

 [[2255  332]]

 [[2248  328]]

 [[2249  324]]

 [[2245  324]]

 [[2244  327]]

 [[2248  329]]

 [[2248  334]]

 [[2243  340]]

 [[2238  342]]

 [[2238  349]]

 [[2235  354]]

 [[2235  360]]

 [[2232  364]]

 [[2231  369]]

 [[2226  374]]

 [[2226  379]]

 [[2231  386]]

 [[2230  394]]

 [[2226  400]]

 [[2223  401]]

 [[2226  406]]

 [[2226  417]]

 [[2229  412]]

 [[2233  413]]

 [[2231  421]]

 [[2238  427]]

 [[2240  432]]

 [[2242  431]]

 [[2243  426]]

 [[2249  416]]

 [[2249  406]]

 [[2254  402]]

 [[2254  400]]

 [[2263  387]]

 [[2289  360]]

 [[2286  355]]

 [[2286  347]]

 [[2288  345]]

 [[2288  340]]

 [[2285  333]]

 [[2286  328]]

 [[2280  326]]

 [[2281  318]]]","[2255, 366]",3871.5,707.0458031996493
105,"[[[2302  245]]

 [[2299  246]]

 [[2296  251]]

 [[2295  260]]

 [[2293  264]]

 [[2293  274]]

 [[2300  288]]

 [[2303  291]]

 [[2314  289]]

 [[2318  280]]

 [[2320  278]]

 [[2323  278]]

 [[2323  276]]

 [[2320  274]]

 [[2318  270]]

 [[2319  263]]

 [[2312  254]]

 [[2312  252]]]","[2306, 269]",897.0,163.8176638176638
106,"[[[2439  198]]

 [[2445  205]]

 [[2445  222]]

 [[2447  223]]

 [[2448  234]]

 [[2447  264]]

 [[2450  276]]

 [[2449  284]]

 [[2450  287]]

 [[2453  288]]

 [[2454  286]]

 [[2456  286]]

 [[2468  277]]

 [[2478  273]]

 [[2482  273]]

 [[2482  269]]

 [[2466  231]]

 [[2459  208]]

 [[2452  199]]]","[2458, 246]",1849.0,337.6798889619402
107,"[[[2261  112]]

 [[2237  142]]

 [[2223  153]]

 [[2219  158]]

 [[2211  162]]

 [[2210  169]]

 [[2215  189]]

 [[2216  205]]

 [[2223  223]]

 [[2231  239]]

 [[2233  240]]

 [[2234  245]]

 [[2239  251]]

 [[2239  253]]

 [[2242  255]]

 [[2242  257]]

 [[2249  257]]

 [[2254  260]]

 [[2262  273]]

 [[2265  275]]

 [[2280  273]]

 [[2284  267]]

 [[2286  250]]

 [[2289  244]]

 [[2297  238]]

 [[2302  237]]

 [[2310  238]]

 [[2321  251]]

 [[2323  256]]

 [[2333  263]]

 [[2333  271]]

 [[2327  283]]

 [[2327  289]]

 [[2324  295]]

 [[2323  303]]

 [[2314  314]]

 [[2311  313]]

 [[2311  309]]

 [[2309  306]]

 [[2305  305]]

 [[2294  293]]

 [[2288  283]]

 [[2283  283]]

 [[2279  287]]

 [[2287  313]]

 [[2294  324]]

 [[2298  357]]

 [[2316  366]]

 [[2338  365]]

 [[2353  352]]

 [[2360  339]]

 [[2376  319]]

 [[2381  320]]

 [[2383  318]]

 [[2395  317]]

 [[2399  315]]

 [[2409  315]]

 [[2421  312]]

 [[2435  312]]

 [[2440  301]]

 [[2440  295]]

 [[2433  275]]

 [[2433  253]]

 [[2435  236]]

 [[2433  233]]

 [[2427  232]]

 [[2425  230]]

 [[2425  228]]

 [[2430  224]]

 [[2430  220]]

 [[2424  213]]

 [[2424  211]]

 [[2404  182]]

 [[2402  177]]

 [[2397  172]]

 [[2383  162]]

 [[2372  157]]

 [[2363  156]]

 [[2360  153]]

 [[2360  150]]

 [[2365  147]]

 [[2375  149]]

 [[2373  147]]

 [[2374  144]]

 [[2378  144]]

 [[2380  146]]

 [[2380  152]]

 [[2387  152]]

 [[2385  148]]

 [[2354  122]]

 [[2340  114]]

 [[2334  108]]

 [[2320  106]]

 [[2315  108]]

 [[2305  117]]

 [[2275  111]]

 [[2274  109]]

 [[2267  112]]]","[2327, 224]",34978.5,6388.067061143984
108,"[[[2253  104]]

 [[2248   95]]

 [[2245   95]]

 [[2240   91]]

 [[2223   82]]

 [[2217   81]]

 [[2212   77]]

 [[2204   74]]

 [[2189   72]]

 [[2179   64]]

 [[2173   65]]

 [[2171   63]]

 [[2163   63]]

 [[2158   61]]

 [[2151   61]]

 [[2149   63]]

 [[2133   62]]

 [[2130   73]]

 [[2126   77]]

 [[2127   81]]

 [[2134   80]]

 [[2138   84]]

 [[2139   91]]

 [[2137   97]]

 [[2131   96]]

 [[2126   89]]

 [[2126   84]]

 [[2122   84]]

 [[2120   89]]

 [[2117   88]]

 [[2118   79]]

 [[2121   78]]

 [[2121   74]]

 [[2116   71]]

 [[2112   72]]

 [[2105   78]]

 [[2083   77]]

 [[2067   95]]

 [[2063   97]]

 [[2058   97]]

 [[2057   95]]

 [[2054   95]]

 [[2051   97]]

 [[2046  117]]

 [[2053  119]]

 [[2093  118]]

 [[2098  113]]

 [[2115  110]]

 [[2117  108]]

 [[2115  100]]

 [[2115  102]]

 [[2110  107]]

 [[2098  109]]

 [[2091  114]]

 [[2053  115]]

 [[2051  113]]

 [[2054  103]]

 [[2056  101]]

 [[2068   99]]

 [[2087   81]]

 [[2104   82]]

 [[2113   78]]

 [[2116   80]]

 [[2117   90]]

 [[2122   90]]

 [[2123   95]]

 [[2135  101]]

 [[2136   99]]

 [[2139   99]]

 [[2143   92]]

 [[2143   87]]

 [[2141   85]]

 [[2140   80]]

 [[2136   79]]

 [[2133   75]]

 [[2135   69]]

 [[2138   66]]

 [[2148   67]]

 [[2157   65]]

 [[2178   69]]

 [[2189   76]]

 [[2208   80]]

 [[2214   84]]

 [[2235   93]]

 [[2245   99]]

 [[2249  106]]

 [[2248  110]]

 [[2237  124]]

 [[2203  155]]

 [[2198  157]]

 [[2190  156]]

 [[2167  142]]

 [[2150  136]]

 [[2139  125]]

 [[2125  104]]

 [[2120  100]]

 [[2120  105]]

 [[2122  110]]

 [[2127  115]]

 [[2127  117]]

 [[2140  133]]

 [[2145  136]]

 [[2145  139]]

 [[2159  142]]

 [[2162  145]]

 [[2172  149]]

 [[2189  160]]

 [[2201  161]]

 [[2207  158]]

 [[2214  150]]

 [[2217  149]]

 [[2224  142]]

 [[2226  142]]

 [[2239  129]]

 [[2242  123]]

 [[2252  112]]]","[2150, 104]",2320.0,423.6978595952955
109,"[[[469 929]]

 [[464 933]]

 [[459 934]]

 [[454 939]]

 [[454 945]]

 [[458 954]]

 [[459 966]]

 [[462 973]]

 [[466 978]]

 [[467 982]]

 [[469 983]]

 [[469 985]]

 [[477 987]]

 [[482 986]]

 [[490 981]]

 [[495 973]]

 [[488 965]]

 [[481 965]]

 [[478 962]]

 [[473 946]]

 [[473 942]]

 [[476 935]]

 [[473 934]]

 [[472 929]]]","[471, 960]",1177.0,214.9536123895098
110,"[[[ 64 818]]

 [[ 59 820]]

 [[ 57 824]]

 [[ 52 828]]

 [[ 48 829]]

 [[ 46 833]]

 [[ 46 841]]

 [[ 51 851]]

 [[ 55 855]]

 [[ 61 858]]

 [[ 66 863]]

 [[ 76 865]]

 [[ 79 864]]

 [[ 82 859]]

 [[ 82 856]]

 [[ 80 854]]

 [[ 80 851]]

 [[ 72 843]]

 [[ 75 839]]

 [[ 74 826]]

 [[ 70 820]]]","[63, 842]",1055.0,192.67294908320548
111,"[[[294 811]]

 [[290 815]]

 [[289 824]]

 [[286 829]]

 [[283 840]]

 [[285 845]]

 [[283 852]]

 [[283 861]]

 [[287 862]]

 [[292 868]]

 [[291 880]]

 [[287 888]]

 [[284 890]]

 [[284 894]]

 [[288 900]]

 [[288 903]]

 [[297 908]]

 [[305 900]]

 [[315 882]]

 [[316 876]]

 [[321 867]]

 [[321 849]]

 [[324 844]]

 [[324 836]]

 [[319 836]]

 [[315 833]]

 [[314 826]]

 [[316 822]]

 [[313 818]]

 [[307 820]]

 [[301 826]]

 [[297 826]]

 [[293 821]]

 [[293 819]]

 [[296 817]]

 [[296 811]]]","[301, 858]",2505.5,457.57542552414344
112,"[[[695 797]]

 [[693 798]]

 [[693 803]]

 [[690 808]]

 [[690 819]]

 [[692 824]]

 [[690 838]]

 [[693 843]]

 [[705 852]]

 [[715 864]]

 [[721 865]]

 [[721 859]]

 [[719 855]]

 [[719 837]]

 [[715 819]]

 [[714 803]]

 [[711 799]]

 [[707 797]]]","[705, 827]",1432.0,261.523851267441
113,"[[[629 825]]

 [[631 829]]

 [[638 830]]

 [[645 834]]

 [[655 834]]

 [[661 829]]

 [[665 829]]

 [[669 832]]

 [[674 828]]

 [[680 829]]

 [[683 821]]

 [[683 801]]

 [[679 797]]

 [[653 788]]

 [[650 790]]

 [[646 798]]

 [[632 816]]]","[658, 813]",1744.0,318.503908247498
114,"[[[655 735]]

 [[646 749]]

 [[647 760]]

 [[644 763]]

 [[644 768]]

 [[652 776]]

 [[658 777]]

 [[669 784]]

 [[676 780]]

 [[678 789]]

 [[684 789]]

 [[681 785]]

 [[684 779]]

 [[694 778]]

 [[696 780]]

 [[696 784]]

 [[692 789]]

 [[697 789]]

 [[700 784]]

 [[700 775]]

 [[706 762]]

 [[705 753]]

 [[702 747]]

 [[695 741]]

 [[679 733]]

 [[662 731]]]","[674, 758]",2504.5,457.39279713638683
115,"[[[638 686]]

 [[637 687]]

 [[640 691]]

 [[640 694]]

 [[638 695]]

 [[632 715]]

 [[626 722]]

 [[618 727]]

 [[618 738]]

 [[615 744]]

 [[622 747]]

 [[633 745]]

 [[638 742]]

 [[648 725]]

 [[643 701]]

 [[640 695]]

 [[642 693]]

 [[642 690]]]","[633, 725]",885.5,161.717437358463
116,"[[[ 68 668]]

 [[ 60 674]]

 [[ 61 692]]

 [[ 59 695]]

 [[ 58 707]]

 [[ 65 712]]

 [[ 79 728]]

 [[ 79 732]]

 [[ 84 742]]

 [[ 85 750]]

 [[ 88 756]]

 [[ 87 769]]

 [[ 90 772]]

 [[ 94 783]]

 [[ 93 795]]

 [[ 86 797]]

 [[ 86 799]]

 [[ 89 802]]

 [[ 94 801]]

 [[ 94 795]]

 [[102 788]]

 [[102 781]]

 [[104 775]]

 [[100 771]]

 [[ 99 767]]

 [[102 762]]

 [[100 751]]

 [[104 750]]

 [[104 747]]

 [[ 97 737]]

 [[ 96 733]]

 [[ 94 732]]

 [[ 92 723]]

 [[ 88 718]]

 [[ 85 708]]

 [[ 82 704]]

 [[ 82 699]]

 [[ 86 697]]

 [[ 86 695]]

 [[ 79 692]]

 [[ 72 685]]

 [[ 66 682]]

 [[ 63 678]]

 [[ 69 671]]

 [[ 72 671]]

 [[ 72 669]]]","[82, 729]",1855.0,338.7756592884798
117,"[[[933 875]]

 [[931 878]]

 [[931 882]]

 [[929 884]]

 [[929 888]]

 [[927 890]]

 [[927 894]]

 [[921 902]]

 [[924 907]]

 [[922 918]]

 [[925 921]]

 [[935 924]]

 [[949 923]]

 [[951 925]]

 [[949 933]]

 [[953 934]]

 [[956 929]]

 [[953 899]]

 [[943 879]]]","[939, 904]",1232.5,225.0894879100007
118,"[[[744 789]]

 [[734 795]]

 [[726 805]]

 [[725 819]]

 [[727 826]]

 [[732 828]]

 [[737 834]]

 [[737 837]]

 [[735 839]]

 [[736 843]]

 [[740 844]]

 [[740 841]]

 [[743 838]]

 [[748 838]]

 [[752 843]]

 [[752 849]]

 [[763 850]]

 [[764 847]]

 [[769 843]]

 [[777 826]]

 [[777 810]]

 [[771 795]]

 [[765 790]]]","[752, 816]",2357.0,430.4551099422894
119,"[[[780 787]]

 [[780 796]]

 [[791 822]]

 [[791 832]]

 [[786 842]]

 [[787 867]]

 [[792 865]]

 [[805 854]]

 [[809 853]]

 [[817 846]]

 [[819 846]]

 [[821 843]]

 [[841 830]]

 [[860 821]]

 [[885 822]]

 [[938 830]]

 [[938 825]]

 [[935 823]]

 [[929 823]]

 [[908 815]]

 [[902 815]]

 [[884 806]]

 [[862 786]]

 [[849 778]]

 [[833 764]]

 [[828 762]]

 [[806 763]]

 [[795 767]]

 [[785 777]]]","[829, 807]",6656.0,1215.5745489078822
120,"[[[787 759]]

 [[785 755]]

 [[781 753]]

 [[781 751]]

 [[779 751]]

 [[781 754]]

 [[778 760]]

 [[775 762]]

 [[771 762]]

 [[766 753]]

 [[757 753]]

 [[753 756]]

 [[751 760]]

 [[746 763]]

 [[744 767]]

 [[744 774]]

 [[751 781]]

 [[768 782]]

 [[773 779]]

 [[783 769]]

 [[787 763]]]","[764, 767]",869.5,158.7953831543575
121,"[[[913 719]]

 [[911 721]]

 [[911 725]]

 [[920 736]]

 [[924 746]]

 [[933 759]]

 [[943 770]]

 [[945 770]]

 [[952 777]]

 [[954 777]]

 [[958 771]]

 [[958 764]]

 [[955 758]]

 [[940 744]]

 [[927 723]]

 [[921 719]]]","[935, 747]",959.0,175.14062385857255
122,"[[[808 712]]

 [[801 713]]

 [[790 726]]

 [[790 729]]

 [[798 739]]

 [[798 750]]

 [[800 753]]

 [[805 753]]

 [[811 747]]

 [[811 739]]

 [[815 735]]

 [[821 736]]

 [[818 719]]]","[805, 730]",761.5,139.07151727664547
123,"[[[831 724]]

 [[831 748]]

 [[835 756]]

 [[849 768]]

 [[865 776]]

 [[871 782]]

 [[874 788]]

 [[876 788]]

 [[892 800]]

 [[919 802]]

 [[927 810]]

 [[935 813]]

 [[938 812]]

 [[946 804]]

 [[947 798]]

 [[939 789]]

 [[936 783]]

 [[928 776]]

 [[919 764]]

 [[899 728]]

 [[888 714]]

 [[882 714]]

 [[878 711]]

 [[870 711]]

 [[860 715]]

 [[851 715]]

 [[849 717]]

 [[837 718]]]","[884, 758]",6128.5,1119.2380743662795
124,"[[[ 956  646]]

 [[ 950  653]]

 [[ 950  659]]

 [[ 961  659]]

 [[ 966  662]]

 [[ 970  675]]

 [[ 978  684]]

 [[ 975  694]]

 [[ 980  700]]

 [[ 983  701]]

 [[ 985  705]]

 [[ 982  722]]

 [[ 979  728]]

 [[ 968  737]]

 [[ 957  742]]

 [[ 955  745]]

 [[ 956  749]]

 [[ 964  760]]

 [[ 966  769]]

 [[ 973  777]]

 [[ 994  772]]

 [[1009  772]]

 [[1024  779]]

 [[1029  779]]

 [[1027  767]]

 [[1028  758]]

 [[1030  754]]

 [[1037  747]]

 [[1047  741]]

 [[1063  736]]

 [[1064  734]]

 [[1068  734]]

 [[1070  730]]

 [[1066  725]]

 [[1054  717]]

 [[1054  715]]

 [[1048  709]]

 [[1047  704]]

 [[1039  694]]

 [[1026  687]]

 [[1021  687]]

 [[1017  685]]

 [[1003  685]]

 [[ 998  688]]

 [[ 993  702]]

 [[ 991  704]]

 [[ 986  702]]

 [[ 987  696]]

 [[ 993  683]]

 [[ 989  681]]

 [[ 982  682]]

 [[ 980  680]]

 [[ 979  666]]

 [[ 986  655]]

 [[ 997  646]]

 [[ 998  643]]

 [[ 995  634]]

 [[ 991  634]]

 [[ 980  639]]

 [[ 972  639]]

 [[ 968  642]]]","[1004, 720]",7328.0,1338.3008254803126
125,"[[[1123  789]]

 [[1124  797]]

 [[1125  788]]

 [[1129  789]]

 [[1135  795]]

 [[1141  796]]

 [[1150  802]]

 [[1165  816]]

 [[1178  821]]

 [[1188  827]]

 [[1194  833]]

 [[1199  834]]

 [[1208  841]]

 [[1220  854]]

 [[1238  862]]

 [[1239  864]]

 [[1245  867]]

 [[1253  876]]

 [[1270  888]]

 [[1278  887]]

 [[1283  879]]

 [[1288  876]]

 [[1323  875]]

 [[1331  872]]

 [[1346  862]]

 [[1356  860]]

 [[1371  848]]

 [[1377  838]]

 [[1382  833]]

 [[1382  830]]

 [[1379  829]]

 [[1365  840]]

 [[1349  846]]

 [[1323  847]]

 [[1312  851]]

 [[1300  852]]

 [[1296  854]]

 [[1284  852]]

 [[1274  853]]

 [[1263  851]]

 [[1255  847]]

 [[1250  847]]

 [[1228  836]]

 [[1223  832]]

 [[1212  816]]

 [[1207  803]]

 [[1188  782]]

 [[1177  766]]

 [[1171  754]]

 [[1167  756]]

 [[1165  763]]

 [[1146  782]]

 [[1140  782]]

 [[1134  777]]

 [[1134  775]]

 [[1130  775]]

 [[1125  783]]

 [[1125  788]]]","[1236, 831]",7104.5,1297.483380816714
126,"[[[1485  717]]

 [[1478  719]]

 [[1470  719]]

 [[1468  721]]

 [[1462  721]]

 [[1458  724]]

 [[1430  777]]

 [[1431  805]]

 [[1435  811]]

 [[1445  818]]

 [[1452  826]]

 [[1452  828]]

 [[1449  831]]

 [[1442  831]]

 [[1440  836]]

 [[1441  841]]

 [[1445  849]]

 [[1455  856]]

 [[1460  855]]

 [[1459  826]]

 [[1466  818]]

 [[1467  799]]

 [[1465  797]]

 [[1465  793]]

 [[1474  776]]

 [[1476  768]]

 [[1481  763]]

 [[1489  749]]

 [[1488  722]]

 [[1487  718]]]","[1457, 776]",4238.0,773.9791073124406
127,"[[[1183  744]]

 [[1189  754]]

 [[1191  761]]

 [[1199  773]]

 [[1219  793]]

 [[1229  814]]

 [[1238  825]]

 [[1247  833]]

 [[1271  833]]

 [[1280  836]]

 [[1287  836]]

 [[1329  830]]

 [[1361  830]]

 [[1381  810]]

 [[1384  811]]

 [[1384  814]]

 [[1380  821]]

 [[1384  820]]

 [[1387  817]]

 [[1387  813]]

 [[1390  809]]

 [[1395  796]]

 [[1406  783]]

 [[1409  782]]

 [[1432  752]]

 [[1441  732]]

 [[1442  724]]

 [[1446  724]]

 [[1450  719]]

 [[1450  708]]

 [[1447  705]]

 [[1443  706]]

 [[1441  710]]

 [[1443  714]]

 [[1446  715]]

 [[1446  720]]

 [[1443  723]]

 [[1435  723]]

 [[1433  725]]

 [[1420  729]]

 [[1355  729]]

 [[1346  725]]

 [[1331  725]]

 [[1313  727]]

 [[1308  730]]

 [[1302  731]]

 [[1292  727]]

 [[1285  727]]

 [[1277  723]]

 [[1263  721]]

 [[1262  719]]

 [[1255  719]]

 [[1243  714]]

 [[1219  713]]

 [[1214  707]]

 [[1214  704]]

 [[1206  698]]

 [[1197  701]]

 [[1193  705]]

 [[1185  723]]

 [[1183  724]]]","[1303, 769]",22462.0,4102.198845788589
128,"[[[1542  863]]

 [[1510  863]]

 [[1508  866]]

 [[1503  868]]

 [[1490  878]]

 [[1487  882]]

 [[1487  903]]

 [[1497  919]]

 [[1499  926]]

 [[1506  939]]

 [[1516  946]]

 [[1520  945]]

 [[1518  940]]

 [[1517  923]]

 [[1515  917]]

 [[1518  911]]

 [[1520  898]]

 [[1531  882]]

 [[1534  875]]

 [[1542  866]]]","[1509, 895]",2304.5,420.8671195850683
129,"[[[1501  756]]

 [[1497  756]]

 [[1490  763]]

 [[1489  773]]

 [[1482  783]]

 [[1484  790]]

 [[1482  794]]

 [[1482  800]]

 [[1480  802]]

 [[1480  812]]

 [[1478  815]]

 [[1476  825]]

 [[1476  849]]

 [[1480  857]]

 [[1487  862]]

 [[1493  862]]

 [[1495  855]]

 [[1499  852]]

 [[1505  852]]

 [[1509  844]]

 [[1514  841]]

 [[1519  840]]

 [[1521  842]]

 [[1523  847]]

 [[1521  850]]

 [[1522  856]]

 [[1524  847]]

 [[1536  847]]

 [[1539  846]]

 [[1541  843]]

 [[1535  825]]

 [[1532  826]]

 [[1529  834]]

 [[1525  838]]

 [[1521  839]]

 [[1519  836]]

 [[1519  819]]

 [[1523  812]]

 [[1523  803]]

 [[1528  795]]

 [[1531  793]]

 [[1531  788]]

 [[1529  786]]

 [[1528  776]]

 [[1518  766]]]","[1502, 810]",4132.0,754.6204982102417
130,"[[[1604  748]]

 [[1580  748]]

 [[1570  754]]

 [[1560  764]]

 [[1556  774]]

 [[1551  779]]

 [[1550  784]]

 [[1542  795]]

 [[1540  815]]

 [[1551  840]]

 [[1555  844]]

 [[1561  846]]

 [[1570  853]]

 [[1578  856]]

 [[1585  861]]

 [[1594  860]]

 [[1598  856]]

 [[1604  842]]

 [[1608  842]]

 [[1611  845]]

 [[1615  841]]

 [[1622  840]]

 [[1626  846]]

 [[1626  850]]

 [[1628  850]]

 [[1627  846]]

 [[1630  842]]

 [[1631  835]]

 [[1635  832]]

 [[1632  824]]

 [[1638  817]]

 [[1638  808]]

 [[1640  805]]

 [[1641  787]]

 [[1632  763]]

 [[1627  761]]

 [[1622  754]]]","[1591, 801]",8424.0,1538.4615384615383
131,"[[[1684  723]]

 [[1671  729]]

 [[1662  737]]

 [[1654  741]]

 [[1647  749]]

 [[1644  766]]

 [[1645  776]]

 [[1648  784]]

 [[1653  788]]

 [[1664  792]]

 [[1678  793]]

 [[1685  797]]

 [[1694  796]]

 [[1695  798]]

 [[1701  799]]

 [[1707  794]]

 [[1706  780]]

 [[1703  774]]

 [[1702  757]]

 [[1698  751]]

 [[1699  743]]

 [[1697  737]]

 [[1697  730]]

 [[1694  724]]]","[1676, 763]",3443.5,628.8808532398276
